root pos x,root pos y,root pos z,root rot w,root rot x,root rot y,root rot z,l_hip_pitch,l_hip_roll,l_thigh,l_calf,l_ankle_pitch,l_ankle_roll,r_hip_pitch,r_hip_roll,r_thigh,r_calf,r_ankle_pitch,r_ankle_roll,l_shoulder_pitch,l_shoulder_roll,l_upper_arm,l_elbow,l_wrist,r_shoulder_pitch,r_shoulder_roll,r_upper_arm,r_elbow,r_wrist
0.109796,0.012654,0.342368,0.073665,0.013996,-0.306222,0.949002,0.015223,0.010488,0.196732,0.9,-0.468159,-0.02534,-0.911257,-0.247015,0.612205,0.715338,-0.095862,0.44332,-0.925643,-0.171747,-0.656821,-0.346584,-0.210929,-0.029751,-0.315132,0.302011,-1.204211,-0.27336
0.109796,0.012654,0.343922,0.070163,0.013331,-0.306154,0.949299,-0.001238,0.00899,0.168627,0.8,-0.42985,-0.02172,-0.911257,-0.247015,0.612205,0.715338,-0.095862,0.44332,-0.881565,-0.163569,-0.625544,-0.33008,-0.200885,-0.028335,-0.300126,0.28763,-1.146867,-0.260343
0.109796,0.012654,0.345476,0.066661,0.012665,-0.306081,0.949584,-0.017698,0.007491,0.140523,0.7,-0.391542,-0.0181,-0.911257,-0.247015,0.612205,0.715338,-0.095862,0.44332,-0.837487,-0.15539,-0.594266,-0.313576,-0.190841,-0.026918,-0.28512,0.273248,-1.089524,-0.247325
0.109796,0.012654,0.34703,0.063157,0.012,-0.306005,0.949857,-0.034158,0.005993,0.112418,0.6,-0.353234,-0.01448,-0.911257,-0.247015,0.612205,0.715338,-0.095862,0.44332,-0.793408,-0.147212,-0.562989,-0.297072,-0.180797,-0.025501,-0.270113,0.258867,-1.032181,-0.234308
0.109796,0.012654,0.348584,0.059653,0.011334,-0.305925,0.950117,-0.050619,0.004495,0.084314,0.5,-0.314925,-0.01086,-0.911257,-0.247015,0.612205,0.715338,-0.095862,0.44332,-0.74933,-0.139033,-0.531712,-0.280568,-0.170752,-0.024084,-0.255107,0.244485,-0.974837,-0.221291
0.109796,0.012654,0.350137,0.056148,0.010668,-0.305841,0.950366,-0.067079,0.002997,0.056209,0.4,-0.276617,-0.00724,-0.911257,-0.247015,0.612205,0.715338,-0.095862,0.44332,-0.705252,-0.130855,-0.500435,-0.264064,-0.160708,-0.022668,-0.240101,0.230104,-0.917494,-0.208274
0.109796,0.012654,0.351691,0.052642,0.010002,-0.305753,0.950602,-0.08354,0.001498,0.028105,0.3,-0.238308,-0.00362,-0.911257,-0.247015,0.612205,0.715338,-0.095862,0.44332,-0.661174,-0.122676,-0.469158,-0.24756,-0.150664,-0.021251,-0.225095,0.215722,-0.860151,-0.195257
0.109796,0.012654,0.353245,0.049136,0.009336,-0.305662,0.950826,-0.08354,0.001498,0.028105,0.3,-0.238308,-0.00362,-0.911257,-0.247015,0.612205,0.715338,-0.095862,0.44332,-0.617095,-0.114498,-0.437881,-0.231056,-0.14062,-0.019834,-0.210088,0.201341,-0.802807,-0.18224
0.109796,0.012654,0.354799,0.045629,0.008669,-0.305566,0.951037,-0.08354,0.001498,0.028105,0.3,-0.238308,-0.00362,-0.857174,-0.230547,0.571392,0.762782,-0.102805,0.413765,-0.573017,-0.10632,-0.406603,-0.214552,-0.130575,-0.018417,-0.195082,0.186959,-0.745464,-0.169223
0.109796,0.012654,0.356353,0.042121,0.008003,-0.305466,0.951237,-0.08354,0.001498,0.028105,0.3,-0.238308,-0.00362,-0.80309,-0.214079,0.530578,0.810226,-0.109747,0.38421,-0.528939,-0.098141,-0.375326,-0.198048,-0.120531,-0.017001,-0.180076,0.172578,-0.68812,-0.156206
0.109796,0.012654,0.357907,0.038613,0.007336,-0.305363,0.951425,-0.08354,0.001498,0.028105,0.3,-0.238308,-0.00362,-0.749006,-0.197612,0.489764,0.857669,-0.11669,0.354656,-0.484861,-0.089963,-0.344049,-0.181544,-0.110487,-0.015584,-0.165069,0.158196,-0.630777,-0.143188
0.109796,0.012654,0.359461,0.035104,0.00667,-0.305255,0.9516,-0.08354,0.001498,0.028105,0.3,-0.238308,-0.00362,-0.694922,-0.181144,0.448951,0.905113,-0.123632,0.325101,-0.440782,-0.081784,-0.312772,-0.16504,-0.100443,-0.014167,-0.150063,0.143815,-0.573434,-0.130171
0.109796,0.012654,0.361015,0.031595,0.006003,-0.305144,0.951763,-0.08354,0.001498,0.028105,0.3,-0.238308,-0.00362,-0.640838,-0.164677,0.408137,0.952556,-0.130575,0.295546,-0.396704,-0.073606,-0.281495,-0.148536,-0.090398,-0.012751,-0.135057,0.129433,-0.51609,-0.117154
0.109796,0.012654,0.362569,0.028085,0.005336,-0.305029,0.951914,-0.08354,0.001498,0.028105,0.3,-0.238308,-0.00362,-0.586754,-0.148209,0.367323,1.0,-0.137517,0.265992,-0.352626,-0.065427,-0.250217,-0.132032,-0.080354,-0.011334,-0.12005,0.115052,-0.458747,-0.104137
0.109796,0.012654,0.364123,0.024576,0.004669,-0.30491,0.952053,-0.08354,0.001498,0.028105,0.3,-0.238308,-0.00362,-0.532671,-0.131741,0.32651,1.0,-0.14446,0.236437,-0.308548,-0.057249,-0.21894,-0.115528,-0.07031,-0.009917,-0.105044,0.10067,-0.401404,-0.09112
0.109796,0.012654,0.365677,0.021065,0.004002,-0.304787,0.952179,-0.08354,0.001498,0.028105,0.3,-0.238308,-0.00362,-0.478587,-0.115274,0.285696,0.9,-0.151402,0.206883,-0.264469,-0.049071,-0.187663,-0.099024,-0.060266,-0.0085,-0.090038,0.086289,-0.34406,-0.078103
0.109796,0.012654,0.36723,0.017555,0.003335,-0.30466,0.952294,-0.08354,0.001498,0.028105,0.3,-0.238308,-0.00362,-0.424503,-0.098806,0.244882,0.8,-0.158345,0.177328,-0.220391,-0.040892,-0.156386,-0.08252,-0.050221,-0.007084,-0.075032,0.071907,-0.286717,-0.065086
0.109796,0.012654,0.368784,0.014044,0.002668,-0.304529,0.952396,-0.08354,0.001498,0.028105,0.3,-0.238308,-0.00362,-0.370419,-0.082338,0.204068,0.7,-0.165287,0.147773,-0.176313,-0.032714,-0.125109,-0.066016,-0.040177,-0.005667,-0.060025,0.057526,-0.229373,-0.052069
0.109796,0.012654,0.370338,0.010533,0.002001,-0.304394,0.952486,-0.08354,0.001498,0.028105,0.3,-0.238308,-0.00362,-0.316335,-0.065871,0.163255,0.6,-0.17223,0.118219,-0.132235,-0.024535,-0.093832,-0.049512,-0.030133,-0.00425,-0.045019,0.043144,-0.17203,-0.039051
0.109796,0.012654,0.371892,0.007022,0.001334,-0.304256,0.952564,-0.08354,0.001498,0.028105,0.3,-0.238308,-0.00362,-0.262251,-0.049403,0.122441,0.5,-0.179172,0.088664,-0.088156,-0.016357,-0.062554,-0.033008,-0.020089,-0.002833,-0.030013,0.028763,-0.114687,-0.026034
0.109796,0.012654,0.373446,0.003511,0.000667,-0.304113,0.952629,-0.08354,0.001498,0.028105,0.3,-0.238308,-0.00362,-0.208168,-0.032935,0.081627,0.4,-0.186115,0.059109,-0.044078,-0.008178,-0.031277,-0.016504,-0.010044,-0.001417,-0.015006,0.014381,-0.057343,-0.013017
0.109796,0.012654,0.375,0.0,0.0,-0.303967,0.952683,-0.08354,0.001498,0.028105,0.3,-0.238308,-0.00362,-0.154084,-0.016468,0.040814,0.3,-0.193057,0.029555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
